Index,ID,RemoteFrame,DLC,Payload,TimeInterval
115,545,0,8,d80e008bf0fff3ff,0.00024199999999999916
116,5a0,0,8,113feb9936c2d5b1,0.00022799999999999904
117,1f1,0,8,5ca9e2895c2ade69,0.00032999999999999696
118,220,0,8,90cfc7254a8e10a7,0.00032000000000000084
119,5a0,0,8,b9de0486f6c18d6b,0.0004060000000000036
120,43f,0,8,004060ff729c0900,0.0002559999999999993
121,370,0,8,ff200080ff000028,0.00023899999999999616
122,440,0,8,ffa00000ff9c0900,0.0002510000000000012
123,220,0,8,ad92b6ad89a880de,0.00022099999999999898
124,153,0,8,00a120ff00ff601f,0.0002380000000000021
125,1f1,0,8,0800000000000000,0.00026099999999999735
126,220,0,8,be03f7030c003f10,0.00022199999999999998
127,153,0,8,8480097bdf5f8e0a,0.00022500000000000298
128,4b0,1,0,,0.0002349999999999991
129,4b0,0,8,0000000000000000,0.0002520000000000022
130,4b0,0,8,6d55a9a44151c631,0.00038399999999999546
131,2c0,0,8,3697b99f5fc38c64,0.0008680000000000007
132,165,0,8,ff0780020000007a,0.0002570000000000003
133,2b0,0,5,3aff0007e0,0.00018699999999999967
134,5a0,0,8,d724af94c0bfdebd,0.00044700000000000295
135,4f0,0,8,000034000093cd04,0.0008639999999999967
136,4b1,0,8,17a465116a0b763e,0.00019800000000000373
137,260,0,8,05180030008c592b,0.00024199999999999916
138,18f,0,8,003d1800003f0000,0.00024500000000000216
139,080,0,8,0017de0918181863,0.0002500000000000002
140,081,0,8,4084850000000003,0.0002509999999999943
141,2a0,0,8,c200859dba0cb702,0.0002040000000000028
142,316,0,8,0518de091818007f,0.0002390000000000031
143,329,0,8,d7b4808c112c0010,0.0002339999999999981
144,4b0,0,8,0000000000000000,0.0002510000000000012
145,164,0,8,0008010000000009,0.0002449999999999952
146,4b1,0,8,f26a47239c739021,0.00021800000000000291
147,545,0,8,d80e008beffff2ff,0.00024400000000000116
148,153,0,8,c64a94d36dabeed6,0.00021999999999999797
149,5a2,0,8,21b78a8a205d2534,0.00032000000000000084
150,220,0,8,d6683b0b0271dc2c,0.0005529999999999979
151,153,0,8,ab94775f6cda55ef,0.0007980000000000001
152,110,0,8,e00c300900000000,0.0002380000000000021
153,370,0,8,ff200080ff0000ec,0.00025999999999999635
154,43f,0,8,004060ff72980900,0.00021800000000000291
155,153,0,8,00a120ff00ff702f,0.00023999999999999716
156,220,0,8,7f0e69e4ee38a7e0,0.0005570000000000019
157,220,0,8,bf03f9030c003f10,0.0002380000000000021
158,440,0,8,fff00000ff940900,0.00024099999999999816
159,4b1,0,8,3f476d48d4a1631f,0.00024099999999999816
160,59b,0,8,000000000000004c,0.00023500000000000604
161,4b1,1,0,,9.499999999999786e-05
162,4b1,0,8,0000000000000000,0.00026400000000000035
163,5a0,0,8,219a140f457b791c,0.0003140000000000018
164,4b0,0,8,f9901a685588f21f,0.0013029999999999986
165,4f2,0,8,0000d43800000092,0.0008690000000000017
166,4b1,0,8,0000000000000000,0.0005179999999999976
167,164,0,8,d2d982662e1a49e2,0.00019199999999999773
168,164,0,8,0008010000000108,0.00027599999999999847
169,080,0,8,0017de0918181854,0.00022000000000000491
170,081,0,8,40848500000000f4,0.00024099999999999816
171,18f,0,8,003d1800003f0000,0.00024600000000000316
172,042,0,8,ff00ffff00000000,0.00024099999999999816
173,043,0,8,0100000000000000,0.00026299999999999935
174,044,0,8,000000ff58000000,0.0002380000000000021
175,164,0,8,28f6bffd988251b9,0.00022599999999999704
176,260,0,8,05180030008c593a,0.00024400000000000116
177,2a0,0,8,6200859dba0cb702,0.0002459999999999962
178,316,0,8,0518de091818007f,0.00022300000000000098
179,329,0,8,0fb4808c112c0010,0.0002500000000000002
180,350,0,8,0520645f86000098,0.00022300000000000098
181,382,0,8,40fe0f000000000c,0.0002479999999999982
182,4b0,0,8,cf4da5ac6a91c71a,0.00021900000000000391
183,545,0,8,d80e0089effff2ff,0.00023899999999999616
184,164,0,8,326e27065c3221dd,0.00022400000000000198
185,370,0,8,ff200080ff0000a0,0.0002469999999999972
186,43f,0,8,004060ff72940900,0.0002520000000000022
187,153,0,8,00a120ff00ff803f,0.00022600000000000398
188,1f1,0,8,0800000000000000,0.0002499999999999933
189,220,0,8,c103f9030c004110,0.00024300000000000016
190,440,0,8,ff000000ff900900,0.0002500000000000002
191,5a0,0,8,fc71fe080755e3d8,0.00022000000000000491
192,220,0,8,aa79115ad1edcd1c,0.0003060000000000007
193,153,0,8,b1d5fcd4ffcf508f,0.00031899999999999984
194,5a0,1,0,,0.0004319999999999949
195,5a0,0,8,0000000000000000,0.0002510000000000012
196,5a2,0,8,64915f554741cae8,0.00022199999999999998
197,2b0,0,5,39ff0007f2,0.000337999999999998
198,165,0,8,fe07800200000279,0.0002400000000000041
199,4b1,0,8,8f20f8ff9fceb88e,0.00035199999999999815
200,164,0,8,f85528b6874c6281,0.001020000000000007
201,4b0,0,8,0000000000000000,0.0004789999999999933
202,164,0,8,000801000000020b,0.0002520000000000022
203,18f,0,8,003d1900003f0000,0.0002449999999999952
204,080,0,8,0017b00919181925,0.00023000000000000798
205,081,0,8,40848500000000e5,0.0002370000000000011
206,164,0,8,4475ea150dcecd64,0.0002349999999999991
207,260,0,8,05190030008c5d08,0.00021799999999999597
208,153,0,8,0d8e22e86c4407bf,0.00022199999999999998
209,2a0,0,8,0200859dba0cb702,0.0002370000000000011
210,2c0,0,8,3d00000000000000,0.0002530000000000032
211,316,0,8,0519b0091918007f,0.0002349999999999991
212,329,0,8,0fb4808c112c0010,0.00023999999999999022
213,4b1,0,8,1b7247b40e5ed0a3,0.00021600000000000785
214,4f0,0,8,000036000093cd04,0.0002500000000000002
215,545,0,8,d80e008afafffaff,0.0002380000000000021
216,4f1,0,8,8018000000000000,0.0002510000000000012
217,5a0,0,8,0c064e01687a9406,0.0002249999999999891
218,51a,0,8,0003000000000000,0.00026199999999999835
219,2c0,0,8,0dcbb7da081d3d6f,0.0002420000000000061
220,370,0,8,ff200080ff000064,0.0002380000000000021
221,43f,0,8,004060ff728c0900,0.0002319999999999961
222,153,0,8,00a120ff00ff904f,0.0002370000000000011
223,220,0,8,84fe1b27a85aff8a,0.00032200000000000284
224,220,0,8,c303f5030c004210,0.00022500000000000298
225,440,0,8,ff500000ff840900,0.0002479999999999982
226,4b0,0,8,e6ea03291e0e2653,0.0002289999999999931
227,690,0,8,0348010080401c08,0.0002390000000000031
228,5a0,0,8,39b9db3c575097a3,0.0005519999999999969
229,220,0,8,7559141e8fecf11d,0.0008169999999999983
230,5a2,1,0,,6.899999999999962e-05
231,5a2,0,4,2500a501,0.00016900000000000248
232,220,0,8,c61489e6f319840f,0.0005280000000000007
233,1f1,0,8,ca00c72a420c728b,0.000794000000000003
234,4f2,0,8,0000d43800000093,0.00038000000000000533
235,4b1,0,8,0000000000000000,0.0003419999999999951
236,316,0,8,0519aa091918007f,0.0002339999999999981
237,164,0,8,000801000000030a,0.0002420000000000061
238,080,0,8,0017aa0919181986,0.0002360000000000001
239,081,0,8,40848500000000d6,0.0002380000000000021
240,18f,0,8,003d1900003f0000,0.00025199999999998834
241,260,0,8,05190030008c5d17,0.00023300000000001098
242,2a0,0,8,a200859dba0cb702,0.00024099999999999122
243,329,0,8,0fb4808c112c0010,0.00023000000000000798
244,350,0,8,0520745f86000088,0.0002289999999999931
245,382,0,8,40fe0f0000000000,0.0002530000000000032
246,545,0,8,d80e008afafffaff,0.0002489999999999992
247,5a2,0,8,5b090e59e06bb9d8,0.00021400000000000585
248,153,0,8,8b18747526d49a54,0.00030799999999998884
249,2c0,0,8,8fca8e9e2f91720e,0.00031699999999999784
250,5a2,0,8,793de12283351723,0.0002980000000000066
251,1f1,0,8,6d0c58e6e48b377f,0.00031299999999999384
252,220,0,8,4bec6bd6141b6ce8,0.00033299999999999996
253,110,0,8,e03c300900000000,0.0002570000000000072
254,370,0,8,ff200080ff000028,0.00022700000000000498
255,153,0,8,00a120ff00ffa05f,0.0002360000000000001
256,1f1,0,8,0800000000000000,0.00025599999999999234
257,220,0,8,e0e5eeef873e0707,0.00032300000000000384
258,220,0,8,c303f5030c004210,0.0002540000000000042
259,43f,0,8,004060ff72840900,0.0002319999999999961
260,1f1,0,8,3e762f71cde63579,0.00020900000000000085
261,440,0,8,ffa00000ff800900,0.0002489999999999992
262,587,0,8,000000000000000e,0.0002449999999999952
263,5a2,0,8,2791cad4728423b3,0.0002370000000000011
264,2c0,0,8,cf66eef0307783c7,0.0008559999999999957
265,153,1,0,,8.900000000000574e-05
266,153,0,8,00a120ff00ffa05f,0.00022600000000000398
267,165,0,8,fe0780020000047f,0.0002449999999999952
268,2b0,0,5,39ff000794,0.00020199999999999385
269,1f1,0,8,563ed9485c6e750e,0.00019900000000000473
270,4f0,0,8,000038000093cd04,0.0007729999999999959
271,164,0,8,d743093765757db5,0.00020500000000001073
272,316,0,8,0519aa091918007f,0.00026400000000000035
273,080,0,8,0017aa0919181977,0.00021199999999998997
274,081,0,8,40848500000000c7,0.0002400000000000041
275,18f,0,8,003d1900003f0000,0.0002420000000000061
276,260,0,8,05190030008c5d26,0.0002309999999999951
277,2a0,0,8,c200859dba0cb702,0.0002339999999999981
278,329,0,8,0fb4808c112c0010,0.0002339999999999981
279,4b0,0,8,0000000000000000,0.00026700000000000335
280,4b1,0,8,fc645385e4de9bcd,0.00021200000000000385
281,164,0,8,000801000000040d,0.0002449999999999952
282,4b1,0,8,0f301012625bc821,0.00022800000000000598
283,545,0,8,d80e0089fafffaff,0.00026199999999999835
284,1f1,0,8,e101269f2e202eb0,0.00020199999999999385
285,164,0,8,8752c62c184188fb,0.0007130000000000053
286,43f,0,8,004060ff72800900,0.0007370000000000015
287,2c0,0,8,dcc85cd2b5480b3d,0.00021499999999999297
288,153,0,8,00a120ff00ffb06f,0.0002380000000000021
289,370,0,8,ff200080ff0000ec,0.0002410000000000051
290,220,0,8,c303f50309004210,0.0002329999999999971
291,440,0,8,fff00000ff7c0900,0.00026400000000000035
292,4b0,0,8,2924a7ba66002e93,0.00022400000000000198
293,220,0,8,06323823d3f9d46e,0.0005629999999999941
294,5a2,0,8,87811197ccced40b,0.0008330000000000004
295,5e4,0,3,000200,0.0007319999999999965
296,165,0,8,fe0780020000057e,0.00022700000000000498
297,2b0,0,5,3aff0007b5,0.00016900000000000248
298,164,1,0,,9.399999999999686e-05
299,164,0,8,000801000000040d,0.00028300000000000547
300,2c0,0,8,5a5d8986cec2e502,0.00019099999999999673
301,5a0,0,8,5d891354f6139413,0.0003100000000000047
302,4f2,0,8,0000d43800000094,0.0003610000000000002
303,220,0,8,a7accbf2f5894d9a,0.00021899999999999697
304,2a0,0,8,6200859dba0cb702,0.00023999999999999022
305,316,0,8,0519aa091918007f,0.0002490000000000131
306,080,0,8,0017aa0919181968,0.00022099999999999898
307,081,0,8,40848500000000b8,0.0002489999999999992
308,153,0,8,fca5ae7623b37e87,0.00020799999999999985
309,18f,0,8,003d1900003f0000,0.0002489999999999992
310,260,0,8,05190030008c5d35,0.0002349999999999991
311,164,0,8,8b552c4455699740,0.0002390000000000031
312,329,0,8,0fb4808c112c0010,0.0002239999999999881
313,350,0,8,0520845f86000078,0.00023400000000001198
314,382,0,8,40fe0f0000000004,0.0002479999999999982
315,164,0,8,be2b9872103d03a6,0.00022099999999999898
316,4b1,0,8,0000000000000000,0.00025899999999999535
317,164,0,8,000801000000050c,0.0002440000000000081
318,545,0,8,d80e0089fafffaff,0.00025399999999999034
319,5a0,0,8,62aac38ea8a94bf9,0.00020400000000000973
320,43f,0,8,004060ff72780900,0.0008109999999999923
321,370,0,8,ff200080ff0000a0,0.00025799999999999434
322,153,0,8,00a120ff00ffc07f,0.00021600000000000785
323,1f1,0,8,0800000000000000,0.0002479999999999982
324,220,0,8,c103f6030c004210,0.00022900000000000698
325,440,0,8,ff000000ff740900,0.0002449999999999952
326,5a0,0,8,1fc37326c59f0e9b,0.0002360000000000001
327,164,0,8,1ebee0c3c769cbbf,0.00033500000000000196
328,220,0,8,c2c0ee965c396b4a,0.0010869999999999908
329,2b0,0,5,39ff0007b6,0.000686000000000006
330,165,0,8,fe0780020000067d,0.0002469999999999972
331,5a2,0,8,796019acedd243fe,0.00019900000000000473
332,1f1,1,0,,0.00037500000000000033
333,1f1,0,8,0800000000000000,0.00024399999999999422
335,260,0,8,051a0030008c5f23,0.0008130000000000082
336,080,0,8,0017ee0919181aab,0.00026999999999999247
337,153,0,8,18533883369c4dad,0.0004269999999999968
338,18f,0,8,003d1a00003f0000,0.0002460000000000101
339,2a0,0,8,c200859dba0cb702,0.0002259999999999901
340,2c0,0,8,3d00000000000000,0.0002550000000000052
341,316,0,8,0519ee091a18007f,0.00023300000000001098
342,2c0,0,8,6022c714b24e9776,0.00021899999999999697
343,329,0,8,40b4808c112c0010,0.00024299999999999322
344,4f0,0,8,00003c000093cd04,0.00024199999999999222
345,545,0,8,d80e008bfdfffeff,0.00023900000000001698
346,4b0,0,8,54d00bf8ca5d2d3a,0.00022199999999999998
347,220,0,8,c46a26689d5abcc8,0.0006629999999999969
348,43f,0,8,004060ff72680900,0.0006960000000000022
349,153,0,8,00a120ff00ff00bf,0.00023399999999998422
350,164,0,8,65f6002dee3253f2,0.00021400000000001973
351,220,0,8,c003f3030c004210,0.0002829999999999777
352,370,0,8,ff200080ff0000ec,0.00020400000000000973
353,0a0,0,8,4380e60900240002,0.0002459999999999962
354,0a1,0,8,7f8f808024000000,0.00022900000000000698
355,220,0,8,d6b2a0909436c8f5,0.00022099999999999898
356,440,0,8,fff00000ff680900,0.0002540000000000042
357,5a0,0,8,1df74c1f57f7a890,0.00023399999999998422
358,1f1,0,8,14b5363859b691df,0.0006570000000000187
359,2b0,0,5,39ff000749,0.0007699999999999929
360,165,0,8,0008800200000983,0.0002580000000000082
361,4b0,0,8,c0cdddf7a8d3897d,0.00020099999999997897
362,1f1,0,8,8682a46e25394828,0.0006170000000000064
363,4b1,0,8,0000000000000000,0.00038799999999999946
364,4f2,0,8,0000e23800000096,0.0002610000000000112
365,164,0,8,0008010000000900,0.00022099999999999898
366,316,0,8,0519ee091a18007f,0.0002459999999999962
367,18f,0,8,003d1a00003f0000,0.00022400000000000198
368,080,0,8,0017ee0919181a9c,0.0002550000000000052
369,081,0,8,408485000000007c,0.00022400000000000198
370,260,0,8,051a0030008c5f32,0.00023599999999998622
371,2a0,0,8,6200859dba0cb702,0.00023300000000001098
372,329,0,8,40b4808c112d0010,0.00023799999999998822
373,350,0,8,0520a45f86000058,0.0002610000000000112
374,382,0,8,40fe0f000000000c,0.00023299999999998322
375,4b0,1,0,,9.000000000000674e-05
376,4b0,0,8,0000000000000000,0.00024299999999999322
377,545,0,8,d80f008cfdfffeff,0.0002640000000000142
378,5a2,0,8,90aa51194e6ba5b5,0.00020300000000000873
379,1f1,0,8,cf839507c4f3a35b,0.0003379999999999772
380,5a2,0,8,aefe2a5ca2d1040f,0.0003190000000000137
381,164,0,8,d66015f176e0b176,0.0003090000000000037
382,4b1,0,8,0d045a814e1aa068,0.00031799999999998496
383,153,0,8,00a120ff00ff10cf,0.00027399999999999647
384,018,0,8,280000600000a014,0.00021999999999999797
385,1f1,0,8,0800000000000000,0.0002680000000000182
386,110,0,8,e00c300900000000,0.00021699999999999497
387,220,0,8,c003fa030c004110,0.00026499999999998747
388,370,0,8,ff200080ff0000a0,0.00023700000000001498
389,43f,0,8,004060ff72680900,0.00022300000000000098
390,440,0,8,ff000000ff6c0900,0.00023999999999999022
391,4b0,0,8,c008e26a776eeeb4,0.00022600000000000398
392,220,0,8,f00b3fc473ef78c6,0.00032899999999999596
393,2c0,0,8,bf1a702bb26d694d,0.00034200000000000896
394,1f1,0,8,3c29762ec2eb03af,0.0009619999999999906
395,165,0,8,0008800200000a80,0.00024200000000001998
396,2b0,0,5,37ff01078a,0.00018099999999998673
397,4b1,0,8,fb2827ef27787822,0.0005360000000000087
398,4b0,0,8,0000000000000000,0.0004529999999999812
399,4f0,0,8,00003e000093cd04,0.0002510000000000012
400,164,0,8,0008010000000a03,0.00023600000000001398
401,2c0,0,8,3a8aacb37f954030,0.00022500000000000298
402,316,0,8,0519ee091a18007f,0.00024199999999999222
403,081,0,8,408485000000006d,0.0004929999999999934
404,260,0,8,051a0030008c5f05,0.00046100000000001695
405,4b0,0,8,7ea3c9752c6c470c,0.0006940000000000002
406,4b1,0,8,0000000000000000,0.0003559999999999952
407,545,0,8,d80f008cfcfffdff,0.00022300000000000098
408,4b0,0,8,2e2754e9d582e95f,0.00022800000000000598
409,220,0,8,361deb64ccd89aae,0.0009109999999999951
410,153,0,8,00a120ff00ff20df,0.0006369999999999987
411,370,0,8,ff200080ff000064,0.00022199999999999998
412,220,0,8,c003ff030c003f10,0.00023899999999998922
413,43f,0,8,004060ff72680900,0.00024199999999999222
414,440,0,8,ff500000ff680900,0.00024200000000001998
415,59b,0,8,0000000000000000,0.0002479999999999982
416,5a2,0,8,d6ffc6064379b9bc,0.00022700000000000498
417,220,0,8,73673aea2f4f3a20,0.0003419999999999812
418,5a2,0,8,1d8ce8dc3c69da6a,0.0006140000000000034
419,2c0,0,8,492ee7c51fd02e1c,0.0009560000000000124
420,2b0,0,5,39ff00076b,0.00026999999999999247
421,165,0,8,0108800200000b80,0.00023300000000001098
422,1f1,0,8,6ed19ca1926d271f,0.00043499999999999095
423,4b1,0,8,0000000000000000,0.0007159999999999944
424,164,0,8,0008010000000b02,0.00022300000000000098
425,4b0,0,8,ea239817856301f9,0.00022199999999999998
426,4f2,0,8,0000e43800000097,0.0002530000000000032
427,316,0,8,0519bc091918007f,0.0005280000000000007
428,18f,0,8,003d1900003f0000,0.0002600000000000102
429,080,0,8,0017bc09191819de,0.00021499999999999297
430,081,0,8,408485000000005e,0.0002469999999999972
431,260,0,8,05190030008c6112,0.00023200000000000998
432,2a0,0,8,a200859dba0cb702,0.00022999999999998022
433,2c0,0,8,411307741972546e,0.00021999999999999797
434,329,0,8,40b4808c112d0010,0.00024100000000001898
435,350,0,8,0520b45f86000048,0.00023499999999998522
436,382,0,8,40fe0f0000000000,0.0002510000000000012
437,545,0,8,d80f008bfafffaff,0.00023300000000001098
438,5a0,0,8,500e12e03ea3e910,0.00023199999999998222
439,5a0,1,0,,0.00010799999999999699
440,153,0,8,4df3a5da20ced479,0.00021300000000001873
441,5a0,0,8,0000000000000000,0.00026599999999998847
442,5a2,0,8,5522371805c39bff,0.00023100000000000898
443,153,0,8,00a120ff00ff30ef,0.00026399999999998647
444,370,0,8,ff200080ff000028,0.000246000000000024
445,1f1,0,8,0800000000000000,0.00026899999999999147
446,43f,0,8,004060ff72640900,0.00021499999999999297
447,220,0,8,c003ff0309003f10,0.0002520000000000022
448,440,0,8,ffa00000ff640900,0.00023300000000001098
449,5a0,0,8,86942111d121dc48,0.00022300000000000098
450,5a2,0,8,1ac2d48247e598ce,0.0003369999999999762
451,164,0,8,d347263e5d3fa46a,0.0009200000000000041
452,153,0,8,ca1bf0782128f20a,0.0010040000000000049
453,165,0,8,01f87f0200000c88,0.0002459999999999962
454,2b0,0,5,39ff00071c,0.00018600000000001948
455,220,0,8,aed4e687b1a9794f,0.0006519999999999859
456,4b0,0,8,0000000000000000,0.0002630000000000132
457,164,0,8,0008010000000c05,0.00023699999999998722
458,316,0,8,0519bc091918007f,0.00033500000000000196
459,18f,0,8,003d1900003f0000,0.00024099999999999122
460,080,0,8,0017bc09191819cf,0.0002510000000000012
461,081,0,8,408485000000004f,0.00022099999999999898
462,1f1,0,8,4c60eccf0775be6a,0.00022400000000000198
463,260,0,8,05190030008c6121,0.0002500000000000002
464,2a0,0,8,c200859dba0cb702,0.00022800000000000598
465,2c0,0,8,3d00000000000000,0.0002530000000000032
466,329,0,8,40b4808c112d0010,0.00023100000000000898
467,4f0,0,8,000040000093cd04,0.00048499999999998544
468,220,0,8,ecf13f597fc5c01d,0.00021899999999999697
469,5a2,1,0,,0.0005860000000000032
470,5a2,0,4,2500a501,0.00016399999999999748
471,690,0,8,0348010080602008,0.0004669999999999952
472,153,0,8,00a120ff00ff40ff,0.0004860000000000142
473,164,0,8,a08f81e5f7a573b8,0.00022700000000000498
474,050,0,4,00000000,0.00018099999999998673
475,220,0,8,c303f7030c004110,0.00023800000000001598
476,110,0,8,e00c300900000000,0.0002469999999999972
477,164,0,8,7fd3a3c514ddd7b0,0.00021799999999999597
478,370,0,8,ff200080ff0000ec,0.00026999999999999247
479,43f,0,8,004060ff72640900,0.00021299999999999097
480,164,0,8,8640ff5dc20be8d0,0.0005819999999999992
481,5a2,0,8,64a004bf51e88855,0.001480000000000009
482,165,0,8,0108800200000d86,0.00023500000000001298
483,2b0,0,5,39ff00070d,0.00016399999999999748
484,4b1,0,8,0000000000000000,0.0009279999999999844
485,5a2,0,8,c91aa59ec6292ad6,0.00019500000000000073
486,164,0,8,0008010000000d04,0.00028100000000000347
487,4f2,0,8,0000e63800000098,0.00023000000000000798
488,316,0,8,0519ac091918007f,0.00022600000000000398
489,153,0,8,00a120ff00ff500f,0.0040000000000000036
490,018,0,8,280000600000a014,0.0005099999999999827
491,370,0,8,ff200080ff0000a0,0.0004830000000000112
492,4b1,0,8,cb87c0722ff0b73a,0.0007000000000000062
493,164,0,8,4609f2f95b9f8bed,0.0004909999999999914
