Index,ID,RemoteFrame,DLC,Payload,TimeInterval
94,5ac,0,0,ff00000000000000,7.055054983481891e-06
95,4e2,0,7,0000010000020000,0.0007148253461259891
96,4f4,0,7,0001000103000000,0.0006164399433643534
97,583,0,7,0000010100040000,0.0005552401608479567
98,4df,0,7,0002010101010101,0.0005694382634153766
99,494,0,7,0001010101000000,0.0005689575415246378
100,518,0,7,0003010101000201,0.0006728568231810763
101,53a,0,7,0000010000020000,0.0010425963831899277
102,554,0,7,0004000000000101,0.0005095286106744353
103,4e8,0,0,ff00000000000000,6.903170061949688e-07
104,5a5,0,7,0400000005000000,0.000687306610418046
105,593,0,0,ff00000000000000,1.1482948919401514e-06
106,4bd,0,7,0003000001000100,0.0004959227388816585
107,4f8,0,7,0002010101010201,0.0006586931089760364
108,47b,0,7,0001010101000101,0.0004547434199135822
109,571,0,7,0001000106000000,0.0008213237800731552
110,5a0,0,7,0004000100010201,0.0009737868792285524
111,539,0,7,0002010201010301,0.0006637975458438896
112,3bb,0,7,0000010000060000,0.0011787412806185634
113,4d8,0,7,0000010000040000,0.0007305875529954853
114,014,0,0,ff00000000000000,5.074407931575479e-10
115,5e7,0,7,ff00000000000000,0.0021951949989826793
116,4e0,0,7,0002010202000201,0.0005060502010003616
117,57c,0,7,0003000101000201,0.0007061542341340022
118,4f5,0,7,0002000100010101,0.0007149847126441933
119,54e,0,7,0002010201010101,0.0006350664564660471
120,67c,0,8,0000000000000000,1.9929923342730467e-08
121,4b3,0,7,0002000101000100,0.0005804122633143987
122,507,0,7,0003010101000201,0.0005869116042056515
123,629,0,8,0006000000000001,0.00013453068564706031
124,57a,0,7,0001010203000000,0.0007765312395147082
125,50f,0,7,0002010202000101,0.00046912860232417445
126,4de,0,7,0002010101000101,0.0006671271975413597
127,5b7,0,7,0001010102000000,0.0007309438927158829
128,56d,0,7,0001010200030101,0.0007460469992395224
129,688,0,8,ff00000000000000,1.063199781573217e-13
130,550,0,7,ff00000001000000,2.0103551374495093e-05
131,532,0,7,0002010101010101,0.0005934486113794416
132,562,0,7,0001020200020101,0.0008646189667036426
133,529,0,7,0002010201010201,0.000574138085738694
134,4d3,0,7,0002010201000201,0.0005302167567595701
135,4f5,0,7,0001010100020100,0.0006715116243469745
136,4bc,0,7,0000010000020000,0.0003786416461748476
137,60e,0,7,0001010102000000,0.002206523491047101
138,4c0,0,7,0001010101000101,0.0006258447134861436
139,570,0,7,0004000000000101,0.0005372666690401912
140,5ed,0,0,ff00000000000000,1.6168438024655127e-05
141,4ec,0,7,0001010000010000,0.0006084840735507395
142,4f8,0,7,0002010103000001,0.0005157764456917831
143,498,0,7,0001000202000100,0.0004829186038319818
144,5bc,0,7,0002010109000000,0.0007875963059955614
145,627,0,0,ff00000000000000,2.0363686000723852e-05
146,637,0,7,ff00000001000000,0.0020903642516145672
147,600,0,8,0000000105000000,0.001235879481665588
148,4ca,0,0,ff00000000000000,4.525638116037442e-06
149,50e,0,7,0003000000000101,0.000905009916074559
150,685,0,8,0000000000000000,1.0099270113792806e-07
151,575,0,7,0002020201020101,0.0007730139715871308
152,4e7,0,7,0002010102000000,0.0004499457665731996
153,66e,0,5,ff00000001000000,0.0037472446602819674
154,4ff,0,7,0002010201010201,0.0005755915751350909
155,51d,0,7,0001010201010201,0.0006101580775759156
156,4cf,0,7,0001000101000101,0.000576239351756767
157,52e,0,7,0002010100020101,0.0012268897558342891
158,5fb,0,7,0000000104000000,0.00198482153998824
159,575,0,7,0002020100020000,0.0006009486118969657
160,549,0,7,0001010200010101,0.0007183395745276023
161,4eb,0,7,0002000100000100,0.0007468022320438172
162,5d8,0,7,0001000205000000,0.0012138981066804851
163,5a6,0,7,0001010102000000,0.0011812187922721725
164,55f,0,7,0001010100010000,0.0008837065937736783
165,38c,0,0,ff00000000000000,0.00027773242368755915
166,5e4,0,7,0001000109000000,0.001036731528444076
167,50b,0,7,0001000103000000,0.0006637771631403646
168,4d7,0,7,0002010101000201,0.000595250931079148
169,4e9,0,7,0001000203000000,0.0005501723770873196
170,4f1,0,7,0002010101010101,0.0005768535147971914
171,475,0,7,0001000102000000,0.0004913868423654917
172,566,0,7,0001000103000000,0.0009191577174671977
173,666,0,8,0008000000000000,7.275169650128288e-06
174,46e,0,7,0001000100010100,0.0006144256316282774
175,536,0,7,0002010201010101,0.000643179010863191
176,501,0,7,0002010201000201,0.0006634838190855398
177,658,0,8,0009000000000000,3.2014179709438556e-05
178,4e5,0,7,0002010201000201,0.0005029821869300107
179,4b6,0,7,0001010201000101,0.0005084728223909692
180,532,0,7,0002010201010101,0.0005520483605927479
181,365,0,0,ff00000000000000,2.1756511516566205e-10
182,509,0,7,0001010201010101,0.0005637584621620544
183,519,0,7,0001010100020100,0.0008216960922045022
184,56e,0,7,0001020100020101,0.000673196356110848
185,494,0,7,0003000001000100,0.00041481471688342583
186,5cd,0,7,0000020100070000,0.0005217332609976905
187,5e3,0,7,0008000000000001,0.00014551706714449565
188,4eb,0,7,0002010101000201,0.0007160222041733256
189,587,0,7,0001010200020101,0.0008895508870203601
190,3f9,0,0,ff00000000000000,9.384224453484718e-07
191,555,0,7,0001000104000000,0.0010085254426783733
192,4d3,0,7,0001010101010101,0.0007730124816234228
193,67b,0,8,0004000000000000,2.2222885530595525e-06
194,596,0,7,0002020100020000,0.001111027197975286
195,597,0,7,0100000000000000,0.000438260726193461
196,549,0,7,0001000106000000,0.0006535692429814313
197,522,0,7,0002010201010201,0.0006440412826602662
198,4cc,0,0,ff00000000000000,4.49200451339836e-06
199,4ab,0,7,0001000100000201,0.00066250437654247
200,207,0,0,ff00000000000000,1.6015582065837621e-07
201,554,0,7,0002010201020101,0.0008846557602542022
202,54b,0,7,0002010100010100,0.0008090873637236459
203,54c,0,7,0001010101010000,0.0008720429790720604
204,5dc,0,7,0001010100030000,0.0013433893029777225
205,518,0,7,0002000101000301,0.0008054601960729688
206,4ef,0,7,0001010101010101,0.0006160359844038491
207,53c,0,7,0002010201010101,0.0006011300298780479
208,51b,0,7,0002010102000101,0.0005975500046790909
209,540,0,7,0002010201010101,0.0005541076096342561
210,506,0,7,0002010202000101,0.00047599775220774485
211,65d,0,7,ff00000002000000,0.001420172258324466
212,54a,0,7,0001000100010000,0.002072146405758695
213,528,0,7,0001010100010101,0.0006321963691746626
214,5da,0,7,0200000003000000,0.000994826358756026
215,51c,0,7,0002010201010301,0.0006241975884062593
216,50d,0,7,0001010202000000,0.0006417109794210043
217,564,0,7,0900000008000000,0.0004958249078645934
218,541,0,7,0001010201010101,0.0006780539953901134
219,568,0,7,0003000101000201,0.0006896319073792491
220,4d2,0,7,0001010100000100,0.0007553484850770764
221,679,0,8,0001000000000000,5.836091629412973e-09
222,5d5,0,7,0001010100020000,0.00162852639930477
223,53b,0,7,0001000103000000,0.0008434983735519071
224,4f0,0,7,0003000101000301,0.00065487272283171
225,4eb,0,7,0002010101000201,0.0007851830415770398
226,571,0,7,0001010100030100,0.0009577959927291572
227,58e,0,7,0002010102000000,0.0012809761536161052
228,579,0,7,0001000105000000,0.0007042185328831586
229,52b,0,7,0001010100010101,0.0007918772697212949
230,094,0,0,ff00000000000000,1.990432743679846e-10
231,54a,0,7,0001020201010101,0.0007228947511741502
232,58d,0,7,000a000000000001,0.00031538276361331343
233,5d6,0,7,0001000207000000,0.0008897582899685092
234,5ac,0,0,ff00000000000000,3.5498152535506816e-06
235,428,0,7,0001000101000100,0.0005200602701478358
236,550,0,7,0001010200010101,0.0006676464796928607
237,67b,0,8,0001000000000000,1.4965001962153082e-07
238,531,0,7,0002010201010201,0.0007508464703356287
239,500,0,7,0001000100000100,0.0007685018846910173
240,498,0,7,0002010101000101,0.0005012008459193125
241,66a,0,7,0000000004000000,0.004982415276813853
242,540,0,7,0002020201020101,0.000642014038039205
243,680,0,8,0001000000000000,2.1104839753810784e-07
244,5af,0,7,0001020200030201,0.0007853676778797312
245,541,0,7,0002010103000000,0.0007239632339484082
246,5f1,0,7,ff00000000000000,0.00041974330823446463
247,546,0,7,0001010100010100,0.0008772545145312422
248,61f,0,8,0007000000000000,0.00011499745513088264
249,514,0,7,0002010102010001,0.0005875838758306866
250,47e,0,7,0001010102000001,0.000508382649787363
251,57e,0,7,0000000103000000,0.0006219818931754143
252,520,0,7,0002010101010101,0.0006120142147647537
253,4c7,0,7,0001010100010100,0.00047735817847094206
254,4eb,0,7,0001010201000201,0.0005021096641826246
255,53e,0,7,0001000102000000,0.0005699556384133313
256,53d,0,7,0002010201010101,0.0005887861573459201
257,537,0,7,0002010203000001,0.0005731261023882422
258,56c,0,7,0002020301020101,0.0007432603499157841
259,64c,0,7,ff00000001000000,0.0038049975607563507
260,4f0,0,7,0002010101000201,0.000642098369985076
261,647,0,8,0005000000000000,4.386295965086426e-05
262,4f5,0,7,0002010202000100,0.0005406033533663629
263,520,0,7,0001000100000201,0.0008740201609125338
264,50e,0,7,0001010100010000,0.0009150211610240405
265,4e8,0,7,0002010101000201,0.0006467829946785722
266,4b6,0,7,0002010102000201,0.0006545249653022703
267,505,0,7,0003000101000201,0.0008635085265513683
268,55a,0,7,0002020201030101,0.000746882988076789
269,57f,0,7,0001020200020101,0.0009567397276573046
270,59c,0,7,0000000105000000,0.0007417326603267304
271,51d,0,7,0002010201010101,0.0005119028976423563
272,563,0,7,0001010200030100,0.0006957549430364175
273,517,0,7,0001000103000000,0.0005818850030419025
274,66a,0,0,ff00000000000000,8.759301081406851e-06
275,65a,0,0,ff00000000000000,1.2616824105540731e-06
276,4f5,0,7,0001000101000000,0.0005702629285284627
277,565,0,7,0002020201020101,0.0006517265750645132
278,653,0,7,1100000003000000,0.002467667165397806
279,665,0,8,000e000000000001,8.915493976913131e-06
280,4d4,0,7,0002010101000201,0.0008667538463029674
281,657,0,7,ff00000001000000,0.0038162931544221007
282,631,0,8,0006000000000000,9.79250523996941e-06
283,630,0,7,ff00000000010000,0.00038314276693807045
284,67f,0,8,0002000000000000,2.0098073895413676e-07
285,546,0,7,0002000101000201,0.0007681251622670947
286,528,0,7,0002010201010201,0.0006245217449105648
287,515,0,7,0003000101000201,0.0005500297577611929
288,4f3,0,7,0002010202000100,0.0006118392930254383
289,545,0,7,0001010200010201,0.0007877523945936081
290,42f,0,7,0001000101000000,0.0004941480431090979
291,4f0,0,7,0002010101000000,0.0005494045689893296
292,65b,0,8,0007000000000000,3.140654643496434e-05
293,543,0,7,0002010204000000,0.0005433277222071082
294,661,0,8,0005000000000000,2.3812455640509417e-06
295,5e8,0,7,0000010000020000,0.0003192027027685275
296,624,0,7,0001000105000000,0.001039399397861015
297,5b2,0,7,000b000000000001,0.00015355741790035136
298,4fd,0,7,0003000101000201,0.0006364360907049596
299,5d6,0,7,0006000000000001,0.00018211629727282687
300,4e4,0,7,0002010101000101,0.0005507307558865177
301,599,0,7,0001020100030101,0.0009233923135223393
302,4e6,0,7,0001010100010100,0.00077324831307912
303,50b,0,7,0002010101000301,0.0007139541345466661
304,63d,0,7,ff00000000000000,2.0211134341007546e-11
305,672,0,0,ff00000000000000,7.461666952411952e-08
306,615,0,0,ff00000000000000,1.2452751819243144e-08
307,57d,0,7,0003000000000101,0.0005986410157046133
308,4ff,0,7,0001010101010000,0.0005918084593297105
309,4c0,0,7,0001010101000101,0.0005070971686986765
310,664,0,8,0001000000000000,1.2546689185738387e-05
311,508,0,7,0002010201010101,0.0005306424691902107
312,61c,0,7,0001010107000000,0.0016371172916507199
313,51a,0,7,0002000101000301,0.000689154105817378
314,5c1,0,7,0002000105000000,0.0008913092825899555
315,50b,0,7,0001010101010100,0.0006848827374579238
316,511,0,7,0002010101000201,0.0006724082845064296
317,526,0,7,0002010101000301,0.0007532719524565556
318,58f,0,7,0001010102000000,0.001029037594250323
319,5ac,0,7,0001000104000000,0.000791130261516668
320,532,0,7,0002010101010201,0.0006704362877396598
321,473,0,7,0001010100010000,0.0008404305978757494
322,5b0,0,7,0001000103000000,0.0008742928838696403
323,524,0,7,0002010201010201,0.0006061844635638617
324,665,0,7,ff00000001000000,0.002166883542983549
325,608,0,7,0001020200060100,0.0012596088820728784
326,4f5,0,7,0002010202000100,0.0006688209286860293
327,4f3,0,7,0001000100010201,0.000724026587205271
328,538,0,7,0001010100020100,0.0007620563612888964
329,5af,0,7,0000010100050000,0.0005471674778796382
330,4f8,0,7,0001010100020100,0.0006480320610542359
331,50b,0,7,0001010100010101,0.0006768197094544328
332,4ea,0,7,0001010101000101,0.0005902172376881491
333,52c,0,7,0002010103010101,0.0004553158341709093
334,5f1,0,7,0001010102000000,0.0014754168942943079
335,571,0,7,0001020200030101,0.0007033220515193484
336,53b,0,7,0002010201010101,0.0005854283751336436
337,5e7,0,7,0001020100060000,0.0007860044287699684
338,52a,0,7,0001010100010101,0.0007246713838995312
339,315,0,7,0000000000010000,0.0004033742987452614
340,47d,0,7,0000000000010000,0.0005378469801051706
341,54f,0,6,ff00000000000000,4.240762642437877e-05
342,48d,0,7,0002010101000101,0.0005256116961280794
343,57c,0,7,0001010200030101,0.0008282246363844312
344,633,0,7,0000000105000000,0.0022592062238189145
345,474,0,7,0000020000020000,0.0007256279406000466
346,511,0,7,0001000000010000,0.0003430989195125623
347,622,0,8,0001000102000000,0.0019767178061762475
348,4ee,0,7,0002010201010201,0.0005738896193907533
349,58c,0,7,0001000104000000,0.001296537811370509
350,52e,0,7,0001010104000000,0.0006138074754851156
351,5ac,0,7,0001010100030000,0.0007075552768078786
352,538,0,7,0002010201010101,0.0006521530622762819
353,561,0,7,0002010101010000,0.0006465685591017214
354,497,0,7,0002000101000201,0.000565615433730569
355,556,0,7,0002010202000000,0.0007515226754648529
356,503,0,7,0001010201010101,0.0005939848791172135
357,4c7,0,7,0001010202000000,0.0006540085438810886
358,5e3,0,7,0001010103000000,0.0010309346160433078
359,59d,0,7,0002010100020101,0.0012514059762764834
360,56b,0,7,0001010100030100,0.0006488617920439291
361,62b,0,7,0000000106000000,0.0012778431771280868
362,4f3,0,7,0002010102000101,0.00043382403146097074
363,511,0,7,0002010101010101,0.00046477644813247424
364,5ba,0,7,0001010100050000,0.0007566445151088152
365,4fd,0,7,0001010201000201,0.0007156556135026171
366,58d,0,7,0001010101000000,0.0008466079874089845
367,50d,0,7,0002010202000201,0.0006107065630160928
368,55b,0,7,0002020201020101,0.0007854930136268455
369,509,0,7,0002010201010101,0.0005597444403342405
370,5d4,0,7,ff00000001000000,0.00018324145826653591
371,635,0,7,fd00000008000000,0.0020878439482032653
372,5be,0,7,0001020100030000,0.0012700762943111915
373,43a,0,7,f100000000010000,0.0001377668719211296
374,588,0,7,0001000105000000,0.0008455445705113336
375,611,0,7,0001010001000000,0.002256191252456567
376,5e3,0,7,0001000103000000,0.00122968659650979
377,5e6,0,8,000000010a000000,0.0012822883944529867
378,50e,0,7,0002010201010101,0.0004676683484925434
379,4f4,0,7,0002010201010101,0.00048222559191213175
380,4fc,0,7,0001010101000201,0.0005853772395791861
381,654,0,8,0009000000000000,2.0222690735038845e-05
382,57c,0,7,0000010000030000,0.0008016028588286848
383,528,0,7,0002010200010201,0.0007037134351861574
384,629,0,7,0000000005000000,0.0009185443292079015
385,5ca,0,7,0001010203000000,0.0012198325725307731
386,510,0,7,0001010102000000,0.0007506558741781055
387,4d1,0,7,0001000104000000,0.0005768571503086389
388,595,0,7,0001000104000000,0.0013654873719204333
389,587,0,8,0001000103000000,0.0007954903721145688
390,4a6,0,7,0002000101000101,0.0006192452470337155
391,4b9,0,7,0001010202000101,0.0005473183814039812
392,5cc,0,0,ff00000000000000,3.756884636074697e-05
393,4f8,0,7,0001010201010201,0.000596264821583146
394,57a,0,7,0001020100020100,0.0008580203942294392
395,509,0,7,0002010201010101,0.000559969305657047
396,49b,0,7,0003000100000101,0.000536749413239333
397,3f1,0,7,e100000000000000,0.00019719446180399498
398,54d,0,7,0001010200020101,0.0006683072487980703
399,5ad,0,7,0007000000000001,0.0003221521753262725
400,4e0,0,7,0001000100010100,0.0006898057563446948
401,546,0,7,0002020201020101,0.00061564495832833
402,569,0,7,0001020200030101,0.0007313123309415893
403,5a8,0,7,0000010000030000,0.0005659766009333805
404,587,0,7,0004000000000101,0.0002720322993292604
405,592,0,7,0001020200030201,0.0007387903395947836
406,4df,0,7,0002010101000101,0.0003967001255125157
407,58a,0,7,0000010000060000,0.00023947838026661044
408,50b,0,7,0002010202000101,0.000529731862970449
409,511,0,7,0003000101000201,0.0006293375460089104
410,5b3,0,7,0005000001000201,0.00038480181172761854
411,539,0,7,0001020201010101,0.0006349008916988177
412,4d6,0,7,0003000101000301,0.0007088142961411115
413,66b,0,8,0001000000000000,9.813423341000255e-08
414,655,0,7,ff00000001000000,0.003403827335525012
415,47f,0,0,ff00000000000000,9.039623752822198e-10
416,687,0,8,e700000000000000,2.505191037433197e-10
417,50f,0,7,0002010201010101,0.0005583512050701938
418,578,0,7,0001000106000000,0.0011837564984595835
419,5d3,0,7,0008000000000001,5.294412455492098e-05
420,4fc,0,7,0000000000000000,9.333948421841292e-05
421,517,0,0,ff00000000000000,5.892055895795316e-06
422,4ba,0,7,0001010101000101,0.0006472083495179229
423,566,0,7,0001010101010000,0.0009448265738338762
424,625,0,7,ff00000000000000,0.00037305133214182604
425,54b,0,7,0001010201010101,0.0006800516195326602
426,4f1,0,7,0001010101010101,0.0005226674682425864
427,4d8,0,7,0002000101000201,0.0006258682549127295
428,4fa,0,7,0002000101000201,0.0007442253696101608
429,54b,0,7,0007000000000101,0.0004286771604267146
430,56f,0,7,0001010103000000,0.0007177501448847302
431,4ae,0,7,0002000100000101,0.000494807024257858
432,54f,0,7,ff00000000000000,2.1755431301062547e-05
433,4d9,0,7,0002010202000101,0.000567658352769838
434,52e,0,7,0002000100000201,0.0007127325431017773
435,49f,0,7,0001010101000101,0.0006729502141062917
436,4b7,0,7,0000010000010000,0.0006144092420274897
437,556,0,7,0001010100020100,0.0008116919394822705
438,4de,0,7,0000010000010000,0.0007840870838720069
439,458,0,7,0001010101000101,0.0006369365397151919
440,531,0,7,0002010201010101,0.0005851055893959494
441,54a,0,7,0002010201010201,0.0007334689640110503
442,48e,0,7,0001000101000000,0.0008631901511062497
443,524,0,7,0001010100010100,0.0007228549393438733
444,550,0,7,0000010000010000,0.0017293512898461875
445,4d4,0,7,0001010100010101,0.000575128971203041
446,4f2,0,7,0002010101000201,0.0005462836910066199
447,500,0,7,0003000001000101,0.0005500006736696134
448,439,0,7,ff00000000000000,3.7221381702298603e-06
449,553,0,7,0001010200010201,0.0008124593899889707
450,4d4,0,7,0002010201010101,0.000626950862542939
451,4ce,0,7,0001010102000101,0.0005605856142452108
452,4e0,0,7,0001010101000101,0.0005206148942384898
453,51c,0,7,0001010201010101,0.0005397577095642686
454,434,0,7,ff00000000000000,1.6433320047748395e-05
455,4f8,0,7,0002010201010101,0.0005092394981165412
456,627,0,0,ff00000000000000,4.940348095922016e-06
457,502,0,7,0002010201010201,0.0005730585176344487
458,533,0,7,0002010201010201,0.0007572637440258467
459,51d,0,7,0002000100010100,0.0008970352131196763
460,4cd,0,7,0001010101000101,0.0005350136055195504
461,569,0,7,0001010103000000,0.000517794094946565
462,4d1,0,7,0002010201000301,0.0007351191286168989
463,555,0,7,0005000100000201,0.0007624495925107033
464,4ea,0,7,0001000102000000,0.0005148738256774961
465,472,0,7,0001010101000101,0.0003692479315837704
466,4e9,0,7,0002010201000201,0.0005305500914403167
467,4f3,0,7,0002010100010201,0.0007199317497459368
468,607,0,0,ff00000000000000,0.00013855626959324808
469,4d3,0,7,0001010101000000,0.0010452225336230437
470,4c4,0,7,0001010200010201,0.0004967426957094275
471,5d3,0,7,0001020100080000,0.0008183541632060784
472,589,0,7,0001010200020201,0.0008165228190133408
473,4f2,0,0,ff00000000000000,6.375179288331177e-11
474,685,0,8,0004000000000000,1.8952975092030531e-06
475,663,0,8,0002000000000000,8.7870325944086e-08
476,54d,0,7,0002010201010101,0.0007459435957581894
477,528,0,7,0004000000000101,0.0005415339846983597
478,63d,0,7,0100000008000000,0.0009218897149221277
479,2f2,0,7,ff00000000000000,5.778833088013173e-06
480,5b6,0,7,0001030200060201,0.0008516463890853006
481,4aa,0,7,0001010101000101,0.0005061323277999448
482,52e,0,7,0000010100020000,0.000591793023305696
483,5da,0,7,0002010105000000,0.0008104859628570413
484,526,0,7,0004000101000201,0.0006719338204632643
485,461,0,7,0001010100010000,0.000744925712151454
486,4dc,0,8,0000010000050000,0.0001753187103461501
487,4ec,0,7,0002010102000101,0.0005009549423089495
488,56e,0,7,0005000000000101,0.00034382798855414517
489,515,0,7,0001010200010201,0.0009280821232895392
490,537,0,7,0002010201010101,0.0006774010932932818
491,3ea,0,0,ff00000000000000,6.818808666014788e-06
492,58c,0,7,0001020200030101,0.000970036998166887
493,582,0,7,0000020000030000,0.0003330106434393788
494,532,0,7,0001020201010101,0.0007333755730858348
495,4a2,0,7,0001010102000100,0.0005768430850512356
496,563,0,7,0001010100020100,0.0007806540882917521
497,549,0,7,0001020201010101,0.000673075192262116
498,66b,0,7,ff00000000000000,4.943787158419144e-09
499,574,0,7,0001010100030100,0.0007953146755941252
500,464,0,7,0000010000000000,0.002058103795803839
501,4eb,0,7,0002010202000101,0.0005168616160595703
502,26a,0,0,ff00000000000000,3.6428746909419425e-08
503,519,0,7,0001010201010101,0.0006191844565144304
504,5df,0,7,0001030100060100,0.0005760977456059618
505,569,0,7,0000010100040000,0.0005822739431682305
506,521,0,7,0002010201010301,0.0006823350783129435
507,4fd,0,7,0001010201010101,0.0005613359003699952
508,579,0,7,0001020100030100,0.0007521154426264309
509,514,0,7,0003000000000101,0.0005711242467487648
510,5a9,0,7,0000010000060000,0.0003130206049499752
511,502,0,7,0002010102010101,0.000677033489447252
512,49a,0,7,0001000101000101,0.0004205008355828697
513,50d,0,7,0001010101000101,0.000778470516678451
514,53e,0,7,0002010201010201,0.0007855867621433508
515,4dc,0,7,0001000101000101,0.0005713678856142917
516,49c,0,0,ff00000006000000,0.0013094793977437252
517,58d,0,7,0002010101000000,0.0011003504756352778
518,4f2,0,7,0001010100010101,0.0006501539481700272
519,508,0,7,0002010201010101,0.0006520776701126588
520,550,0,7,0002010201010101,0.0005683861106433579
521,3e0,0,7,0101000000000000,0.0004991531291969038
522,556,0,7,0001020201020101,0.0007538135840636761
523,4d4,0,7,0000010000030000,0.0004903697931384328
524,5e8,0,7,0005000000000101,0.00032318293221944474
525,649,0,8,000d000000000001,5.309451404178473e-05
526,546,0,7,0002010203000000,0.0006547692597518287
527,53c,0,7,0001010101010000,0.0005716614680633097
528,512,0,7,0002010201010201,0.0005547528831169029
529,4d2,0,7,0001010101010100,0.0007906273689659547
530,5e4,0,7,0001000006000000,0.0006779507111058771
531,52a,0,7,0003010101000201,0.0006453752173687358
532,4ee,0,7,0001000103000000,0.0006441245418322675
