Index,ID,RemoteFrame,DLC,Payload,TimeInterval
140,02B,0,0,,7.090422323174701e-05
141,1C4,0,0,,0.0004199036932745416
142,090,0,2,F905,0.0005877465864134205
143,0DA,0,1,F8,0.00023362347544406037
144,12B,0,0,,0.0007686777091042381
145,0BA,0,0,,0.00033141387035767
146,019,0,4,F505080D,0.00040020351856285576
147,04F,0,1,F5,0.0005508736327898101
148,01A,0,1,F2,0.0003525983702175242
149,011,0,0,,0.0005091099299948134
150,022,0,0,,0.00020070427456540116
151,06A,0,0,,0.00041681910657224796
152,018,0,2,F90B,0.00038967041196755594
153,03C,0,1,F8,6.0927902192936096e-05
154,10B,0,0,,0.0005446631066512531
155,095,0,0,,0.0004971116871099138
156,059,0,1,E9,0.00016880334757303728
157,195,0,1,E4,0.0006245546846700854
158,055,0,1,F9,0.0006887936281278232
159,00C,0,2,F609,0.00015377423191475243
160,02D,0,1,FC,0.00014837395161048804
161,2E7,0,1,F0,0.00018095115942918353
162,440,0,0,,0.00018520418399238574
163,0A0,0,0,,0.00037698595170010483
164,023,0,0,,0.00019792510309111738
165,029,0,0,,0.00042724630256831583
166,079,0,5,EE27070A09,0.001613281893793142
167,07B,0,1,DB,0.00036765567416029567
168,256,0,0,,0.00045022503507976505
169,030,0,0,,3.7261680479239364e-05
170,058,0,0,,0.00020078159525287415
171,1E1,0,0,,0.0005310770972829243
172,026,0,1,F1,0.001122462545784675
173,03D,0,0,,0.0001161954778602914
174,133,0,0,,0.0005341475526552641
175,1BE,0,0,,0.0002808391792109521
176,06A,0,1,F4,0.00019377175646688333
177,0EE,0,0,,0.00020022092358064797
178,02C,0,0,,0.00014099854275613705
179,04A,0,0,,0.00010663022605352051
180,0E0,0,7,F808070D16191C,0.0002570205994477282
181,014,0,2,FE05,0.0003365803143389111
182,06B,0,0,,0.0006817322471752118
183,04A,0,3,FE0302,0.0005875699299139151
184,041,0,1,EE,0.00046294076277412425
185,00F,0,1,F4,0.00030321582781586877
186,0DC,0,0,,0.0002823550395375434
187,08E,0,0,,0.0004067998746344013
188,04B,0,0,,0.00024470048949173603
189,07A,0,1,F2,0.0002549085457479324
190,021,0,0,,0.0003116662441275081
191,035,0,0,,0.0003460665422610725
192,085,0,1,E7,0.0005631143395465468
193,228,0,0,,0.00013708272147579844
194,080,0,1,F5,0.00013110408302423953
195,027,0,1,F6,0.000320080305733456
196,00C,0,1,FB,7.444082655400704e-05
197,016,0,3,F50A05,0.00028054816306441086
198,0D8,0,0,,8.286425202543481e-05
199,03A,0,1,F7,0.000509383334041707
200,020,0,1,F4,0.0002252075990778447
201,05D,0,0,,0.00013736298293649072
202,050,0,1,F6,0.0008632991904634409
203,04D,0,0,,0.0002229349093441857
204,314,0,0,,0.00028707299973130656
205,116,0,6,FB070D110D03,0.0001664960435185338
206,019,0,0,,0.0002807262773221641
207,052,0,1,F1,0.00026984027423021
208,31D,0,0,,0.0001483968592400972
209,037,0,0,,0.00030190991442713693
210,062,0,0,,0.00015924860501322668
211,0F6,0,0,,0.00035843219972476814
212,13E,0,1,F8,0.00024370671486905517
213,00A,0,0,,0.00016749063627084353
214,031,0,1,F3,0.0001761707536321092
215,021,0,1,F6,0.00037029240182864613
216,0C2,0,0,,0.00017644522868506257
217,08C,0,0,,0.0002456245445949505
218,046,0,0,,5.642557121918229e-05
219,041,0,0,,0.0003040409784844915
220,06F,0,0,,0.0008443661238419786
221,077,0,1,F2,0.0008684195514339488
222,089,0,1,F5,0.00022638011271181358
223,0EB,0,0,,0.00030611852198903205
224,03C,0,0,,0.0005604407514196434
225,109,0,1,FD,0.00026660934644993266
226,029,0,2,F802,0.0002368372671273833
227,1BB,0,0,,0.0005473302092414619
228,018,0,0,,0.0003839992861308737
229,046,0,0,,4.646055524433434e-05
230,1BB,0,0,,0.0002491324761924887
231,0D5,0,0,,8.001984586955949e-05
232,02B,0,0,,0.0006011869389576371
233,099,0,1,F9,0.001223733665766891
234,13F,0,0,,0.0004003408155896691
235,13A,0,0,,0.00045745846125579175
236,004,0,0,,0.0003347143837816562
237,03B,0,1,E1,0.0001989238311168241
238,049,0,0,,0.0003664501675896559
239,08E,0,2,F804,0.0008979430829752388
240,06A,0,0,,0.00037564996089119786
241,039,0,0,,0.0003740347350024058
242,032,0,0,,0.0003535672141991499
243,02F,0,0,,0.00022390433345409366
244,0C6,0,0,,0.00013405055457009095
245,059,0,0,,0.00014442269787967604
246,04A,0,0,,0.00018002207654752231
247,015,0,0,,0.0006754438945963203
248,076,0,1,F5,8.04739152511402e-05
249,06A,0,1,F6,0.0003905203445263923
250,050,0,1,E8,0.0015134472309382616
251,00F,0,0,,0.00010573014958597478
252,06D,0,1,FC,0.0002640080512320556
253,01A,0,0,,0.00019513092265691437
254,047,0,0,,0.00014040536902501738
255,189,0,0,,0.0005657584750068098
256,023,0,0,,0.0003964428592854088
257,064,0,0,,7.795556350254924e-05
258,09F,0,0,,0.00012177309148039057
259,029,0,0,,0.000185335590485871
260,01F,0,0,,0.000390458166674596
261,02F,0,1,EE,0.0003171999539367037
262,03F,0,0,,9.117572017591887e-05
263,07C,0,0,,0.00019946047952812897
264,047,0,0,,0.0006126499168140586
265,070,0,0,,0.0004724021790559038
266,02C,0,2,FD06,0.00021641603758603886
267,046,0,1,EE,0.0005204952004115737
268,07A,0,1,F9,0.0005885989882362276
269,0B3,0,0,,9.659713797477716e-05
270,1C9,0,0,,0.0001509912226687549
271,091,0,2,F60A,0.00016638974616711363
272,04F,0,0,,0.0001912250081826275
273,056,0,0,,0.0005832272383433856
274,00D,0,1,F8,0.00022202489632041988
275,00A,0,1,FD,0.00019475516315590338
276,079,0,0,,0.0001859428360466077
277,009,0,0,,0.0008569043917822876
278,01B,0,0,,0.0009054106132258037
279,04D,0,0,,0.0007513322304651952
280,090,0,1,DB,0.00018475061292612445
281,0B7,0,0,,0.0001047216411924317
282,062,0,1,FC,0.0002971487272387996
283,053,0,1,F6,0.00019429510655294757
284,134,0,0,,8.84708571845653e-05
285,018,0,1,F7,0.0002015139551464957
286,044,0,0,,0.00031000121645694234
287,02D,0,0,,5.749048221309584e-05
288,179,0,0,,0.00016314330367405555
289,021,0,0,,0.0001461733316595929
290,099,0,1,F5,6.0166506135030744e-05
291,041,0,2,F92C,0.00037109523987102625
292,01A,0,4,EF2A0809,0.0004215830010259027
293,011,0,0,,0.0007554777974204126
294,029,0,0,,0.00012487338627155907
295,068,0,0,,0.0001335668763334862
296,0C9,0,1,F9,0.000308342942074586
297,029,0,0,,0.00016976624152099826
298,06E,0,0,,0.0001499698696400381
299,017,0,5,FD06050408,0.0002778563380843251
300,28C,0,1,F5,0.0003645841180317277
301,042,0,2,FD03,0.00017707529262490348
302,04E,0,0,,0.0004662424662048434
303,078,0,0,,0.0002664454230224698
304,083,0,0,,0.0002545316706156093
305,0AA,0,1,EE,0.0008076109213845929
306,1DD,0,0,,0.00016532043586705924
307,077,0,1,FD,9.939142997211141e-05
308,04E,0,1,FD,0.000576131823198212
309,0B8,0,1,F9,0.00018570620320776198
310,041,0,0,,0.0003047241315997059
311,041,0,0,,0.00010727845990866505
312,233,0,2,E203,0.0013212434124676201
313,0B2,0,1,EE,0.00034097798422050253
314,0BE,0,1,FA,0.0003994003532686241
315,0B3,0,0,,0.0004387027948880429
316,06D,0,1,FA,0.00015574562681871439
317,078,0,0,,0.00017463307155705254
318,06B,0,0,,0.00022362069534929667
319,031,0,0,,0.0002553528942620134
320,12C,0,1,E5,0.002192680463974293
321,026,0,0,,0.0006053323274118446
322,03E,0,0,,0.00023136768380600914
323,188,0,1,F5,0.0003321610160849484
324,065,0,1,DD,0.0006903608074947728
325,020,0,0,,7.018983987733499e-05
326,0ED,0,0,,0.00031284845631635044
327,00E,0,1,FD,0.0002589942553644828
328,165,0,1,E9,0.00043813623268248867
329,031,0,1,F8,0.0005062718234370805
330,01E,0,0,,0.0001670511370341993
331,02E,0,0,,0.00010839793643005508
332,0D5,0,0,,0.00023581656860236964
333,0E3,0,1,FA,0.0003554870520614071
334,037,0,2,F505,0.00015913085384700198
335,29B,0,1,F0,0.0015814489756855658
336,1F4,0,0,,0.0018575460078159077
337,092,0,0,,0.00022138502970011636
338,06D,0,0,,0.00014458309591219262
339,025,0,0,,0.00043433112665356626
340,05A,0,0,,0.0003106779732859671
341,018,0,0,,0.0003954140984647794
342,065,0,0,,0.0003931242577590819
343,05E,0,0,,6.70967074391904e-05
344,00F,0,2,FC05,0.00045848662707305464
345,175,0,1,F7,0.0005987442716372613
346,17A,0,0,,0.0003692552217103812
347,01F,0,0,,0.00020845655855207524
348,02A,0,0,,0.0001027337126324239
349,041,0,1,FC,0.00013540766799850765
350,035,0,0,,0.00012667502671506668
351,586,0,0,,2.5502028366138473e-05
352,03B,0,0,,0.0001267839867065518
353,034,0,1,ED,0.0007185677750870711
354,01C,0,1,FB,0.0010286513400099332
355,049,0,1,F8,0.0004969536839659473
356,0BE,0,1,D7,0.0003592790680162671
357,093,0,0,,0.0004909739298830763
358,052,0,0,,8.43370266707515e-05
359,2D3,0,1,E6,0.00016416486495395062
360,090,0,0,,0.00032917612219670705
361,02B,0,0,,7.345882556044025e-05
362,044,0,1,F5,0.00019385303392674335
363,02E,0,0,,0.00034974717358572904
364,3DC,0,0,,0.0005774781373155272
365,03B,0,0,,0.0001558986468094867
366,058,0,0,,0.00010077871750875031
367,019,0,1,F8,0.00031771611935711784
368,02C,0,0,,0.00046053668142206417
369,186,0,0,,0.0002481573400502626
370,010,0,1,F9,0.0001067685792113093
371,0E3,0,0,,0.00040931754212912086
372,125,0,0,,0.000268689537719454
373,07E,0,0,,0.0003943852781438134
374,0B1,0,0,,0.00042070394305227757
375,057,0,0,,0.0001959434741292521
376,0B8,0,1,FB,0.00047793755487452556
377,012,0,0,,0.00013234903831807634
378,062,0,0,,0.00012957059572291647
379,21F,0,0,,7.612717765771871e-05
380,069,0,1,DB,0.0005191942850511202
381,2DC,0,0,,0.0002826031856915304
382,015,0,0,,0.0004137824473911236
383,0BB,0,0,,0.00010876217517838275
384,136,0,0,,0.0001647827610749472
385,070,0,0,,0.00033763400580059564
386,055,0,7,F61403110B0A22,0.00029994884283158325
387,020,0,1,EE,0.0002519456372340822
388,01C,0,2,FD03,0.0005365286371272101
389,07B,0,1,F5,0.000176600926190984
390,089,0,0,,0.0004919417028586424
391,057,0,0,,0.0007617928061501221
392,13A,0,1,FA,0.0006532030257596324
393,102,0,1,F9,0.0003075791957533831
394,0A3,0,0,,0.00017064570112189573
395,016,0,2,F504,0.00010322131789124736
396,027,0,0,,0.0007268066677019298
397,133,0,7,F5040D05030408,0.0005316205733578594
398,02B,0,0,,0.00018110630655699097
399,02F,0,0,,0.00027450034059641544
400,039,0,0,,0.00016597120592405336
401,121,0,0,,0.0004488491492951362
402,082,0,0,,0.00018519688032606228
403,057,0,1,F9,0.00032095448467947606
404,0ED,0,0,,0.00013892189175664628
405,005,0,0,,0.00017872459733151021
406,034,0,0,,0.000984171208845647
407,037,0,0,,0.00031212865099376145
408,063,0,1,FC,0.0001801951927769972
409,3A0,0,0,,0.0001328442298698223
410,0A2,0,0,,0.00018379564739802172
411,012,0,0,,0.00025313115169160847
412,07A,0,0,,0.0005620219133657049
413,042,0,0,,0.00025269858424418367
414,047,0,0,,0.00016897298303281832
415,129,0,1,FC,0.0003142341596565261
416,035,0,2,F802,0.0005408370565038309
417,010,0,2,FE02,0.00016448514039103812
418,01B,0,1,F0,0.0010147258812210323
419,23B,0,3,EE0C0E,0.0002399580746596109
420,059,0,0,,0.0007321979932055287
421,033,0,0,,0.00030146547666255096
422,03F,0,0,,0.00023753127905403577
423,3DB,0,2,F606,0.0007204901714638042
424,0B8,0,3,DD0D23,0.00025774031551981227
425,0E1,0,0,,0.0014067536072760436
426,00B,0,0,,0.0003116934357813558
427,098,0,2,F60A,0.00018367795573213364
428,04D,0,0,,0.0005067109359215365
429,154,0,2,F70E,0.0003868273073815448
430,0D3,0,1,F1,0.0006456141148223072
431,042,0,0,,0.00014068075145810458
432,05C,0,0,,7.298416162483756e-05
433,04B,0,2,F40F,0.0004922399780462546
434,040,0,0,,0.00037540032722879475
435,016,0,0,,0.00034266853753548993
436,165,0,0,,0.00016965854591166689
437,041,0,0,,0.00026380815985108943
438,0D5,0,1,F4,0.0003781499567859332
439,02F,0,0,,8.971602816712246e-05
440,040,0,1,F8,0.0003279692173681561
441,050,0,5,EF10090D0C,0.0004844526929865478
442,2CE,0,0,,0.0013903378213971126
443,05D,0,0,,0.0001343311432826348
444,024,0,1,F2,0.0006681166661395694
445,0AA,0,2,F805,0.0006140324666363921
446,086,0,0,,0.0008969047426004092
447,043,0,0,,0.00017306615994161796
448,055,0,1,FA,0.0002512034002845772
449,07F,0,1,EE,0.0003817237552561398
450,0F4,0,0,,0.00034758588335735767
451,070,0,1,F3,0.00021269750454693808
452,069,0,0,,0.00019007265028769783
453,07B,0,0,,0.00011888525007876283
454,053,0,1,F9,8.338522209803316e-05
455,040,0,0,,0.00035677698960974913
456,09D,0,0,,0.0002761184522515349
457,0E7,0,1,F1,0.00036566015186982327
458,041,0,0,,8.641219016182612e-05
459,075,0,0,,8.966905265133953e-05
460,07E,0,1,DD,0.00033167585033992746
461,06C,0,1,F1,0.00013819216475292136
462,084,0,0,,0.0004307074074009127
463,054,0,1,F8,0.0005099174685637885
464,086,0,0,,0.0004948671261604048
465,41C,0,0,,0.00021946172594324945
466,029,0,0,,0.00033970009549033153
467,065,0,0,,0.00010441783247351131
468,155,0,0,,0.00019310446019138545
469,066,0,0,,0.0001492856901440166
470,013,0,0,,0.0001995683090132178
471,044,0,0,,0.00012072356504227134
472,0D9,0,1,EF,0.00017399374043977883
473,055,0,0,,7.707759141006793e-05
474,040,0,0,,0.0002452610421632889
475,07E,0,0,,0.00016106440653685633
476,123,0,0,,0.00014050195294647988
477,02A,0,1,FC,0.000874011333571712
478,0D5,0,0,,0.00010016704661047544
479,161,0,0,,0.0003993127687730795
480,0A7,0,1,F5,0.000221253429830537
481,11B,0,0,,0.0003953109843813699
482,015,0,1,F5,0.00019031257052014333
483,0A6,0,0,,0.0003390863197676478
484,042,0,1,F3,0.0006653541250093784
485,02C,0,0,,0.0004195312211671304
486,0D7,0,1,DC,0.0002998827677077366
487,03C,0,1,FB,0.0002995007457962935
488,026,0,1,FB,0.0004903716377253654
489,057,0,0,,0.00030365839131985033
490,052,0,2,F705,0.00013384450490428184
491,0A8,0,0,,0.0002748519280856635
492,24F,0,1,F1,0.0005840238288504177
493,028,0,0,,0.0002479549347800731
494,029,0,1,FA,0.00027673439973650626
495,0D5,0,1,EA,0.0008455040677803554
496,15A,0,1,F8,0.00015672455610740176
497,076,0,0,,0.0006593920127763233
498,175,0,0,,0.0004664742497662524
499,02B,0,0,,0.0005053997270028431
500,0AB,0,1,F8,0.0002979824459558996
501,075,0,1,FC,0.0005574994712781643
502,048,0,0,,0.000486080622197214
503,013,0,0,,0.0003642292282737958
504,02C,0,0,,0.0003053391865796276
505,087,0,2,E40C,0.0009252514169831551
506,05C,0,0,,0.00030523523949150497
507,02B,0,4,FB050A03,0.00041160964384761103
508,048,0,0,,0.0007669771299825257
509,01C,0,0,,0.0004979169051657599
510,02E,0,1,FD,0.0005568569271427117
511,168,0,6,A714710A2017,0.0002439938039933777
512,07C,0,0,,0.0005915554409635517
513,02F,0,0,,0.0005846832710814782
514,024,0,0,,3.148779384239642e-05
515,032,0,1,F3,6.526552507853745e-05
516,144,0,3,E91409,0.0004033780400239916
517,039,0,0,,0.0013677791017620556
518,012,0,0,,0.00019894727424946308
519,02C,0,2,FB08,0.00031315854232078714
520,010,0,0,,0.0013067431804267076
521,01B,0,1,FC,0.0003271687295890736
522,479,0,0,,0.0002907429507455349
523,031,0,0,,6.031946290669538e-05
524,017,0,0,,0.0005877937701803817
525,07A,0,0,,0.00019148550065646876
526,029,0,1,F9,0.00011029497078829227
527,092,0,0,,0.000335545603484617
528,0C9,0,0,,0.0001372917907836924
529,10C,0,1,C2,0.00033463947285781743
530,0C7,0,0,,0.0001000598865041739
531,056,0,0,,0.00016013121813196647
532,081,0,0,,0.0005031608483354839
533,056,0,0,,0.0002598426706647346
534,0F7,0,0,,0.00040632753121192785
535,058,0,1,FB,0.00016739777112042146
536,022,0,0,,4.5079704900366464e-05
537,02E,0,1,F5,0.0006324469283236377
538,019,0,1,F3,0.00035837058712617
539,0F2,0,3,FA051F,0.00014425233354077108
540,0BC,0,0,,8.804356295447581e-05
541,034,0,1,FB,0.00015277911853449702
542,04D,0,1,F8,0.00018562388449201063
543,05F,0,0,,0.00017592598412222697
544,0BA,0,1,F5,0.0002741431303253542
545,1A8,0,1,F5,0.00010219948885983739
546,0D4,0,0,,0.0007402396422044021
547,0F8,0,0,,0.0002755105670621792
548,079,0,1,F9,0.0004003744927802114
549,01D,0,0,,0.0008156556049006353
550,011,0,1,EE,3.2605518822626405e-05
551,06F,0,1,F1,0.00024750999126262567
552,0AF,0,1,EB,0.00015818215072933134
553,03D,0,0,,0.0006266317224217644
554,032,0,1,F2,0.00013377743314979635
555,01F,0,1,F7,0.0004088262775995936
556,067,0,0,,0.0004761384729454938
557,032,0,0,,0.0001101135840120234
558,043,0,0,,0.00021473286231279574
559,05F,0,1,F8,0.00038024371413221007
560,3D1,0,0,,0.0002326988104623952
561,07C,0,1,FB,0.0005187329194407582
562,08A,0,1,F9,0.0003500759724460412
563,06F,0,1,E3,0.00019920737997111614
564,06B,0,1,DD,0.00025168419275485457
565,2A4,0,0,,0.0006627151660784037
566,08E,0,1,E7,0.0014416860169202436
567,123,0,0,,0.0007658954138622803
568,0A9,0,1,DD,0.0002551826042985292
569,0CC,0,0,,0.0007613288820252842
570,011,0,1,F8,0.0004466715559745235
571,0ED,0,0,,0.00014643549014286026
572,021,0,1,F9,0.00048517529482495917
573,190,0,1,EE,0.00021282391301214498
574,08A,0,0,,0.00027876267696230294
575,390,0,0,,0.0002845255225679268
576,17E,0,1,F7,0.0003040087293020288
577,04F,0,3,FA0914,0.0001445488088431997
578,093,0,0,,0.00027056912360396936
579,108,0,0,,0.00034820772137565713
580,5D4,0,0,,0.00023028001765209907
581,06A,0,0,,0.0004337252644756566
582,2A6,0,0,,0.0001222233379653417
583,095,0,0,,0.0002391524401014084
584,04F,0,0,,0.00014338109986141505
585,027,0,3,F11407,0.001204408432426587
586,037,0,0,,0.00016857154913654413
587,043,0,0,,7.975970296019604e-05
588,021,0,1,DB,0.00036227244070248066
589,17F,0,1,E1,0.00011496183506795963
590,09D,0,2,F50A,0.0001843574049513917
591,133,0,1,F6,0.00031596234693444285
592,106,0,0,,0.00013400412943242201
593,595,0,1,F0,0.00015745693087610747
594,02F,0,0,,0.00013753153251512798
595,040,0,1,E6,0.0010313245711348167
596,049,0,1,FC,0.00026737252751793747
597,16C,0,0,,0.0010016479452273335
598,042,0,0,,0.0003065903894088123
599,069,0,1,F2,0.0005177295057635405
600,088,0,0,,0.00012605948085736768
601,01E,0,0,,0.000240633388605472
602,00E,0,0,,0.0002471549825040204
603,022,0,0,,0.0002970959206900253
604,031,0,2,FB02,6.165617143841316e-05
605,0D7,0,2,F90D,0.0006369183191223351
606,021,0,0,,0.00013312925135744636
607,076,0,0,,0.0002159925141897844
608,14D,0,0,,0.00014915551828251678
609,155,0,0,,0.0001268595075088412
610,045,0,1,FB,0.00018544605286085643
611,09F,0,0,,0.00019066200112218793
612,137,0,1,EE,0.0011999724443281948
613,033,0,0,,6.960405162550164e-05
614,296,0,0,,0.0002494362700363249
615,128,0,1,F7,2.3914258163938017e-05
616,01E,0,0,,0.0002703285934930732
617,07A,0,2,F904,0.0002824134093677943
618,081,0,1,F8,0.0003766602468572983
619,0D6,0,0,,0.00018315551302620326
620,01A,0,0,,0.00013751161477743533
621,03E,0,2,F906,0.000664049163626033
622,085,0,0,,0.00018438587586247737
623,01B,0,0,,0.0004759498866284906
624,02C,0,0,,0.00020221684749839274
625,015,0,1,F6,0.0001450997373352999
626,443,0,0,,0.00035094890188499167
627,0A5,0,1,F1,0.0004514643080914521
628,06D,0,0,,0.0001416982369649393
629,01E,0,0,,0.0001567619520689845
630,01B,0,0,,0.00011464705597446992
631,022,0,0,,0.0004076787243568482
632,017,0,1,F8,0.00017257821255585876
633,11C,0,0,,0.00038720370651117473
634,00F,0,0,,0.00025230192524992536
635,038,0,0,,0.0005001820829819172
636,00E,0,0,,0.00014892502885342985
637,057,0,1,FB,0.00012272612324755225
638,185,0,0,,0.0003485862030170697
639,250,0,3,FC0303,0.001551023359540368
640,00E,0,1,F4,0.00032749758794972244
641,00D,0,0,,0.00015468304005670112
642,059,0,0,,0.0006215630077434663
643,014,0,0,,0.0003711487009235037
644,015,0,0,,0.0004348701104530845
645,067,0,0,,0.0006959370005443344
646,07A,0,0,,0.00012897638073590547
647,058,0,0,,0.00014011061923235152
648,035,0,0,,0.00036667933313625243
649,029,0,0,,0.0005386002603482542
650,049,0,0,,0.0005115687814067571
651,05D,0,0,,0.00022992328338373105
652,0A0,0,1,E6,0.0005689209773999429
653,067,0,1,F2,5.94837211781494e-05
654,0A9,0,0,,0.0005296249915670503
655,011,0,0,,0.00020594049756644518
656,04D,0,1,F7,0.00013741318634553676
657,03F,0,0,,0.0002899313661536677
658,00E,0,1,FE,0.0001869358520399963
659,06E,0,0,,0.00034871927551998106
660,02F,0,0,,8.221368278207686e-05
661,07D,0,1,FB,0.0001506634353141657
662,02E,0,0,,0.0003147199204049135
663,0D8,0,0,,0.0001301221787187198
664,023,0,0,,0.0002863896086147456
665,023,0,0,,0.0004172019912385724
666,00B,0,0,,0.00011050252283760171
667,030,0,1,F1,0.0007519162262693871
668,0A2,0,0,,0.00017296966527066042
669,069,0,0,,0.0003519681724019258
670,0C0,0,0,,0.0002496809949209547
671,041,0,0,,0.0003029305534518139
672,0FD,0,1,F2,0.0004173327432283546
673,068,0,0,,0.0004620554275149829
